GSTTP1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GSTTP2,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
GSTZ1,325,309,656,576,209,610,639,363,516,378,737,294,318,784,266,708
GSX1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
GSX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTDC1,880,440,1024,614,532,1210,561,932,566,401,712,284,659,536,528,1181
GTF2A1,4116,1106,4204,2106,1532,3816,3039,3560,3387,932,2826,644,2703,2889,1638,4570
GTF2A1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2A2,1031,426,936,786,495,993,730,653,687,256,667,188,509,910,427,1145
GTF2B,437,222,759,904,387,1274,556,724,838,323,502,228,659,897,390,522
GTF2E1,281,192,316,293,390,212,341,339,213,142,324,161,192,403,115,467
GTF2E2,536,347,365,658,526,699,267,301,363,235,359,124,200,475,298,574
GTF2F1,2480,2413,2365,2403,1590,3587,1737,2545,2264,924,2288,1076,1663,2210,1263,1905
GTF2F2,971,711,1116,1899,818,1500,564,1263,1163,469,754,495,891,793,952,1202
GTF2H1,1898,580,2855,2328,1320,2296,1507,1995,2359,860,1552,702,1999,2011,1715,1986
GTF2H2,76,22,46,41,29,58,15,0,48,0,25,20,42,70,65,0
GTF2H2-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
GTF2H2B,2,68,12,1,14,50,9,1,56,1,44,70,8,37,44,2
GTF2H2C,5,4,20,15,13,27,9,1,8,4,19,4,10,23,5,9
GTF2H2C-2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
GTF2H2D,53,31,49,37,35,20,22,52,65,28,23,24,36,36,27,60
GTF2H3,723,481,934,827,654,746,614,643,1235,315,405,222,647,903,485,1043
GTF2H4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GTF2H4-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H4-3,0,0,0,0,42,1,1,0,52,0,68,26,34,128,44,1
GTF2H4-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H4-5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
GTF2H4-6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H5,900,202,876,820,272,805,393,416,855,213,642,150,603,326,600,605
GTF2I,3336,1309,3432,3649,2319,4232,3026,4244,2554,1190,2141,2032,2556,3193,1482,4824
GTF2IP1,181,25,162,64,81,255,108,245,90,51,127,33,103,134,45,221
GTF2IRD1,995,932,855,668,407,1242,468,872,560,280,785,731,475,748,414,750
GTF2IRD1P1,5,2,17,8,7,5,6,8,5,6,0,12,5,11,3,3
GTF2IRD2,48,180,45,127,13,75,66,56,51,45,32,47,32,44,58,55
GTF2IRD2B,240,197,330,256,80,381,269,430,169,215,256,102,135,223,120,320
GTF3A,1811,397,2305,2264,1721,1715,1587,1379,2022,832,1335,773,1559,1965,1148,2679
GTF3C1,6826,2050,6336,5502,2968,6678,5292,4933,4660,2116,6124,2571,5192,4523,3295,7309
GTF3C2,2236,938,2585,1956,1744,2520,1659,2125,1845,718,1771,845,1940,2222,906,2655
GTF3C3,1521,1052,1362,1545,909,1652,911,946,1444,550,1100,500,1183,1159,773,1966
GTF3C4,1098,608,1379,568,577,1162,933,964,1086,359,870,288,847,1114,446,1404
GTF3C5,1300,710,1281,597,526,1046,891,1017,1152,457,1012,460,879,1321,582,1630
GTF3C6,1370,294,1377,793,537,1298,598,600,1675,348,873,182,1031,809,695,1108
GTPBP1,2570,835,1867,1049,889,2607,1977,2534,1213,958,2315,594,1056,2430,989,2883
GTPBP10,833,700,920,880,622,872,844,1007,908,416,747,437,665,1011,535,1166
GTPBP2,1379,454,1233,1266,957,1397,1153,968,867,463,1051,568,929,1279,533,2161
GTPBP3,401,270,305,235,329,359,242,326,259,101,329,161,178,311,141,273
GTPBP4,1080,771,1613,880,1147,2360,912,872,1797,730,953,501,1200,1972,854,1597
GTPBP6,1161,247,1386,1115,503,847,780,1220,1096,410,1142,381,395,1098,434,1121
GTPBP6-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPBP8,154,149,185,185,289,187,156,192,188,65,180,82,116,176,98,229
GTSCR1,0,0,0,0,1,1,1,1,0,2,0,3,1,1,0,2
GTSE1,198,135,136,258,200,111,255,146,462,31,161,324,281,595,42,724
GTSE1-AS1,12,11,14,11,4,22,12,22,9,11,13,7,7,4,11,4
GTSF1,1,1,8,1,5,2,4,13,6,5,4,0,3,9,4,1
GTSF1L,0,1,0,3,1,1,2,12,0,0,0,0,0,0,1,0
GUCA1A,0,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
GUCA1B,24,23,26,38,42,15,27,32,20,11,32,12,20,17,4,74
GUCA1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUCA2A,0,1,1,1,0,0,0,0,1,2,0,0,0,1,0,4
GUCA2B,0,0,1,0,0,0,5,1,1,1,0,1,0,2,0,0
GUCD1,4268,1511,6332,4152,3153,4156,5611,4212,4178,2141,4977,1531,2789,7683,2153,6538
GUCY1A2,1192,404,1238,1447,1471,303,1664,338,919,602,1188,231,592,976,287,2229
GUCY1A3,1432,372,2181,474,1280,91,1237,1085,1250,1041,1031,290,518,1427,373,2364
GUCY1B2,92,2,3,2,4,4,3,0,0,0,2,86,4,8,1,3
GUCY1B3,355,92,441,137,255,53,457,178,321,213,277,83,103,325,99,445
GUCY2C,16,29,45,7,14,111,18,25,32,33,13,5,78,25,39,31
GUCY2D,7,9,35,22,4,38,4,45,8,18,40,6,13,10,18,29
GUCY2EP,0,1,1,0,1,0,2,0,0,2,1,0,0,12,0,5
GUCY2F,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0
GUCY2GP,2,0,1,1,0,0,0,0,1,1,4,0,1,0,0,0
GUF1,1609,1305,1709,1508,980,2077,1158,1405,1865,610,1485,462,1311,1406,882,2033
GUK1,2998,1480,2300,2751,1967,1831,2653,2141,4682,1268,2127,877,2773,2516,2052,3048
GULP1,893,1930,243,506,325,232,1359,167,237,202,180,174,806,162,433,1092
GUSB,2088,925,2507,1952,1123,1961,2796,2258,2162,1310,2535,1259,1210,3074,730,2962
GUSBP1,201,275,187,228,218,285,150,303,115,134,300,245,154,165,179,246
GUSBP10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GUSBP11,232,510,351,187,162,487,123,431,167,346,302,529,268,271,290,188
GUSBP2,16,68,19,34,34,44,15,34,12,35,18,36,18,15,32,41
GUSBP3,0,3,0,2,1,14,0,1,2,0,0,1,0,2,0,0
GUSBP4,39,65,29,71,14,41,29,51,29,43,50,27,29,23,45,46
GUSBP5,18,55,18,31,12,50,19,18,26,21,31,29,15,17,12,27
GUSBP9,40,52,93,40,37,139,46,125,27,69,76,74,27,17,37,140
GUSBP9-2,3,2,1,2,0,0,0,14,0,7,9,9,1,5,4,17
GUSBP9-3,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0
GVINP1,159,302,579,258,459,63,466,1848,379,470,722,110,132,416,354,207
GXYLT1,831,624,1258,808,672,945,903,908,934,444,845,287,731,1056,450,1018
GXYLT2,86,24,142,89,43,105,47,133,40,51,81,30,24,64,19,192
GYG1,1159,297,1056,597,769,804,902,822,757,289,719,339,829,914,333,1164
GYG2,3890,866,1497,3521,2353,2921,1190,4284,1560,496,3994,747,1473,1351,1481,3552
GYG2P1,0,1,32,26,0,1,0,0,19,5,1,1,0,5,20,2
GYLTL1B,30,3,33,5,14,0,24,10,7,21,32,5,3,49,3,40
GYPA,1,18,2,0,1,0,2,0,1,0,1,0,0,1,1,0
GYPB,3,8,2,1,0,1,0,2,0,1,0,3,2,0,1,1
GYPC,4825,1776,2698,3839,3421,4293,2144,2641,2988,1062,3535,952,3402,2262,2031,8880
GYPE,5,55,16,11,12,22,5,11,5,10,3,15,5,11,2,6
GYS1,7441,909,4324,3161,3367,5939,5639,4079,3899,1059,5248,1742,4936,3482,2975,4831
GYS2,43,6,1361,10,182,11,1315,26,299,570,514,75,33,1486,12,453
GZF1,545,405,768,749,553,601,518,608,499,364,595,329,459,601,327,866
GZMA,30,84,127,77,195,28,102,762,148,102,242,29,12,238,107,60
GZMB,9,4,26,51,44,57,77,109,26,42,9,34,12,211,24,17
GZMH,17,39,68,22,61,23,36,147,37,22,43,24,9,142,38,11
GZMK,42,124,381,119,311,42,127,1422,167,223,753,25,5,198,145,68
GZMM,11,12,36,6,59,11,13,138,13,26,42,5,3,35,15,21
H19,3,4,10,1,32,4,11,3,5,9,6,30,5,42,2,9
H1F0,1675,2600,2717,1482,1745,5487,3095,2846,1058,892,2077,1319,969,4004,765,4418
H1FNT,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1
H1FOO,0,0,2,1,1,0,1,0,0,0,2,1,1,0,0,2
H1FX,1175,692,1579,344,662,873,1480,1998,571,644,1579,551,356,1525,347,1985
H1FX-AS1,27,21,34,35,37,21,14,41,26,27,37,61,23,7,29,42
H2AFB1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
H2AFB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2AFB3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
H2AFJ,985,448,976,53,477,1907,779,1887,889,495,1349,929,390,1181,708,590
H2AFV,4313,1483,4479,2645,1852,4072,3804,3384,3326,1548,2909,1385,2888,4100,1617,6388
H2AFX,1203,392,826,495,268,861,975,1228,634,192,1222,484,519,1451,231,1919
H2AFY,3660,2096,4220,3682,2347,3546,2536,4615,3914,1779,4163,2013,2770,3928,2166,3212
H2AFY2,228,424,142,38,216,90,163,213,78,130,133,143,166,335,64,286
H2AFZ,2690,2414,2290,3195,3774,2249,2133,2009,6093,817,2131,2177,2575,3215,1472,3744
H2BFM,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
H2BFWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2BFXP,2,3,2,0,0,0,0,1,0,2,1,0,0,0,0,2
H3F3A,2060,1446,1769,1496,1121,1961,1936,2060,2293,869,2060,672,1758,1748,1145,2302
H3F3AP4,688,462,532,551,218,419,585,285,587,233,117,37,418,570,232,822
H3F3B,6669,2774,7166,6796,5106,10634,4731,5777,7858,3795,5077,1801,4531,8663,3548,6674
H3F3C,2,3,3,7,8,9,7,4,2,8,9,4,3,5,8,3
H6PD,4230,1412,12197,3447,2744,3406,10725,7281,6007,5135,7372,2024,3157,23207,2127,7891
HAAO,97,81,1266,27,229,200,1424,203,342,507,503,173,49,1986,24,612
HABP2,593,139,3210,33,748,0,6177,127,1097,2188,2203,449,103,5895,13,2568
HABP4,2050,428,1116,553,411,921,849,637,1978,486,739,604,1224,933,844,1298
HACE1,385,275,505,252,172,443,179,255,371,234,395,120,312,234,311,182
HACL1,219,270,503,183,203,287,328,275,336,204,275,184,212,527,215,342
HADH,1219,723,1702,968,533,1247,1974,1042,1102,689,1435,546,956,2200,614,1746
HADHA,6880,3343,7104,6197,5387,6680,7190,4864,7095,3000,6547,2238,5493,8624,3030,11482
HADHB,4853,2251,3093,5324,4606,5685,4733,4329,5612,1940,4935,1596,4330,6234,2894,7956
HAGH,1109,338,1397,665,774,457,1091,497,886,668,874,216,498,1810,321,1374
HAGHL,428,347,488,246,443,761,258,702,627,213,382,349,316,462,247,703
HAL,81,25,966,7,124,5,1210,28,453,1444,421,86,25,2106,9,260
HAMP,197,10,1577,2,408,0,1318,73,534,1044,286,79,8,5513,3,2938
HAND1,0,1,0,10,0,1,0,0,0,0,0,1,0,0,0,0
HAND2,137,125,333,44,131,23,287,84,53,98,253,26,29,115,20,201
HAND2-AS1,16,24,55,10,25,0,33,5,7,17,34,4,9,14,4,27
HAO1,44,2,1298,4,404,0,1628,23,514,850,563,120,43,2286,0,886
HAO2,25,7,1076,7,80,0,734,6,276,281,222,64,31,892,0,501
HAO2-IT1,0,0,3,0,0,0,1,0,2,1,0,2,0,2,0,1
HAP1,115,29,66,8,6,99,27,81,119,22,83,23,41,49,11,33
HAPLN1,3,0,0,0,1,1,0,0,0,0,3,0,0,3,0,1
HAPLN2,6,2,2,0,0,8,2,1,0,1,3,0,4,0,1,1
HAPLN3,118,46,180,98,137,160,254,785,153,64,132,43,19,316,128,101
HAPLN4,9,74,36,4,45,11,21,9,11,10,14,23,4,44,1,6
HAR1A,11,40,12,7,10,9,20,75,20,11,17,5,7,12,16,44
HAR1B,0,5,2,1,1,0,4,5,2,0,1,0,1,1,1,3
HARBI1,142,81,195,113,75,93,121,141,109,50,102,54,84,97,66,144
HARS,1571,845,1476,1645,1574,1593,1037,1060,1714,670,1232,782,1154,1483,867,1478
HARS2,739,490,753,1016,655,544,574,662,888,327,496,401,748,473,451,1078
HAS1,16,2,41,3,2,56,18,6,0,183,20,0,2,41,0,12
HAS2,88,77,233,174,245,225,156,69,62,577,247,34,53,868,30,133
HAS2-AS1,10,8,18,5,14,18,8,7,2,42,29,3,0,68,1,13
HAS3,63,66,59,17,16,36,33,43,12,41,70,29,39,36,37,45
HAT1,1066,456,1008,1116,744,1084,734,713,1025,429,687,366,714,919,577,1102
HAUS1,418,306,310,286,274,296,232,357,385,124,367,140,251,267,230,404
HAUS2,1053,529,1139,731,483,1194,649,757,1018,316,732,223,628,899,517,1015
HAUS3,520,623,600,614,386,451,432,736,624,302,511,315,360,415,419,487
HAUS4,730,1075,514,829,335,770,530,580,699,328,517,360,574,656,393,979
HAUS5,319,390,425,343,176,589,267,489,257,221,273,363,331,447,273,304
HAUS6,1211,380,1346,513,1461,1368,786,885,1140,411,852,480,871,1402,553,1406
HAUS7,363,293,304,321,234,379,225,329,289,124,269,162,173,340,170,296
HAUS8,89,88,120,63,81,59,83,140,119,84,108,56,64,145,58,108
HAVCR1,11,5,11,2,4,0,32,28,14,9,13,2,2,15,0,17
HAVCR1P1,13,36,8,2,3,1,5,7,3,14,2,9,9,0,7,3
HAVCR2,147,196,739,207,368,224,373,1967,393,522,688,135,87,1096,193,220
HAX1,1823,1063,1478,2337,1541,1768,1869,1098,1982,507,1303,466,1629,1807,878,2411
HBA1,44,1,58,2,5,57,45,113,2,26,69,4,0,76,3,59
HBA2,330,1,397,5,18,443,441,814,29,102,591,8,3,663,9,406
HBB,6,13,3,52,69,15,7,30,88,747,32,73,15,21,48,11
HBBP1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HBCBP,19,4,16,6,17,0,22,15,11,7,13,5,2,30,5,40
HBD,0,1,1,12,0,0,0,0,0,1,2,0,0,1,1,0
HBE1,0,2,0,42,462,0,2,0,0,0,0,0,1,2,0,1
HBEGF,461,132,350,127,292,827,316,194,253,609,406,78,158,358,95,232
HBG1,53,0,97,1,4,82,28,45,0,1,46,0,0,70,0,44
HBG2,0,2,1,2,9,0,1,5,0,0,1,0,0,3,0,0
HBM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HBP1,1868,1357,1867,1631,1379,1572,1798,1888,1648,814,1631,625,1226,1234,1037,2412
HBQ1,3,1,1,0,11,1,2,2,0,2,4,1,1,0,0,2
HBS1L,1683,396,2024,786,885,1875,938,887,2008,717,1470,307,1387,1224,1014,1417
HBZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HCAR1,42,177,88,31,13,1607,26,217,84,4,37,123,13,66,15,33
HCAR2,3,4,86,4,5,219,12,44,43,52,14,17,19,78,1,12
HCAR3,8,5,117,1,5,198,7,56,26,14,15,15,5,37,2,6
HCCAT3,1,5,14,0,8,0,3,4,4,0,3,2,4,5,2,6
HCCAT4,3,0,3,0,0,0,1,0,0,1,1,0,1,0,1,0
HCCAT5,0,4,0,1,2,0,0,4,1,1,0,0,1,0,1,4
HCCS,568,228,667,327,295,561,600,459,684,222,432,126,489,748,252,747
HCFC1,8234,2538,7795,3660,2614,8202,6657,8794,3634,2396,6756,2978,4373,7802,2788,10327
HCFC1R1,827,199,808,501,479,496,436,783,623,276,685,275,374,562,322,1161
HCFC2,589,346,798,388,367,280,550,609,682,331,666,154,369,494,293,797
HCG11,603,1136,604,615,652,898,842,803,511,218,366,206,369,491,276,590
HCG14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCG14-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG14-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HCG14-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG14-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG14-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HCG16-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG16-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG17-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HCG17-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HCG17-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG17-5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HCG17-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG17-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
HCG18-2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HCG18-3,0,20,1,3,0,4,2,0,2,2,2,3,2,1,5,2
HCG18-4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HCG18-5,66,90,89,5,3,7,2,86,91,60,1,56,1,91,0,86
HCG18-6,1,0,0,66,0,1,0,0,13,0,11,0,0,0,0,21
HCG18-7,3,0,1,0,4,7,0,11,0,4,0,7,0,6,1,0
HCG22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG22-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG22-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HCG22-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG22-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG22-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG22-7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HCG22-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG23-9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HCG25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
HCG25-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG25-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG25-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG25-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG25-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG25-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG26,8,8,2,0,5,9,5,0,0,0,0,0,0,8,0,2
HCG26-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG26-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG26-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG26-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG26-6,8,0,0,0,0,0,0,40,13,3,0,0,1,1,0,18
HCG27,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0
HCG27-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG27-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG27-4,0,0,0,1,0,1,4,8,5,2,0,0,0,0,0,0
HCG27-5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3
HCG27-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
HCG4-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4-7,0,0,3,2,0,0,6,0,5,1,0,0,5,2,0,0
HCG4-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4B,10,0,1,0,5,0,0,5,0,1,1,0,0,0,0,4
HCG4B-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4B-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HCG4B-4,0,0,9,3,0,1,0,5,1,7,17,6,0,0,5,3
HCG4B-5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG4B-6,0,0,0,4,0,0,0,0,0,8,0,0,7,0,0,0
HCG4B-7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HCG8,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HCG8-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG8-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG8-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG8-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG8-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HCG8-7,0,0,3,9,0,0,0,0,0,9,0,0,0,0,0,0
HCG8-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG9-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG9-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCG9-4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HCG9-5,0,0,0,2,0,0,0,1,0,1,0,1,0,0,4,1
HCG9-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HCG9-7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HCK,428,240,556,205,442,291,472,1605,576,555,706,261,222,1264,191,534
HCLS1,452,419,1879,674,995,296,1037,2681,1022,1261,2114,418,557,1594,536,655
HCN1,20,49,7,9,10,3,6,3,1,16,6,0,4,1,7,63
HCN2,671,313,109,76,14,113,755,128,81,50,398,15,130,80,56,478
HCN3,0,3,0,0,2,0,0,1,0,3,0,2,0,0,1,0
HCN3-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCN4,19,2,12,3,5,1,4,4,2,5,9,1,0,9,3,61
HCP5,2,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0
HCP5-2,0,0,4,11,1,0,0,1,10,2,0,0,27,0,2,0
HCP5-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HCP5-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HCRT,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
HCRTR1,1,0,6,3,1,1,7,8,0,10,7,5,4,4,4,2
HCRTR2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HCST,41,48,142,90,108,92,176,821,84,96,215,59,23,376,65,68
HDAC1,1224,489,2169,1247,853,1877,1260,1828,2076,553,899,729,1428,1889,846,1379
HDAC10,940,419,684,579,403,662,645,899,330,431,923,399,391,940,396,1076
HDAC11,508,206,340,476,618,264,286,401,324,177,330,232,299,220,245,843
HDAC11-AS1,10,2,5,3,8,3,2,1,6,3,6,2,4,2,3,5
HDAC2,2683,694,2870,1087,1131,3274,1206,1112,2198,663,2024,346,1637,1622,1063,1609
HDAC3,928,462,1267,1267,711,1018,791,838,1049,319,784,389,715,1010,443,1281
HDAC4,13712,5063,6005,6767,2110,9656,5764,6896,6543,2513,6218,3011,6156,4217,3330,5630
HDAC5,6345,1964,4565,4662,2514,8200,3981,5003,4391,2288,4953,2426,4330,3470,2381,5298
HDAC6,1732,843,2893,1782,1031,1917,2625,1524,2017,1358,2588,1148,1017,3299,825,3153
HDAC7,2052,1198,1984,951,935,2916,1246,2509,2114,981,2162,753,1012,1850,991,1402
HDAC8,297,278,339,411,293,372,266,318,374,170,245,182,362,374,220,403
HDAC9,491,928,503,125,303,101,708,508,651,242,402,156,945,420,242,661
HDC,3,0,29,0,4,0,20,1,2,14,6,1,1,18,0,11
HDDC2,845,299,1144,647,518,1649,409,458,1076,259,569,144,755,486,504,737
HDDC3,280,146,240,406,251,99,284,173,224,104,218,99,274,281,113,561
HDGF,5576,2205,7684,3539,2999,6623,5410,4326,8007,1785,3191,1651,4257,9112,2475,7880
HDGFL1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
HDGFRP2,880,787,999,831,528,944,634,1216,1129,569,822,802,745,1001,741,754
HDGFRP3,1181,750,823,229,476,666,591,636,645,336,580,252,653,809,411,1805
HDHD1,633,135,349,303,235,289,433,531,202,96,548,90,257,391,119,303
HDHD2,1226,550,1287,1621,604,1233,1040,842,777,491,911,333,1024,857,742,1472
HDHD3,366,227,613,215,234,339,499,314,391,235,422,209,286,575,235,616
HDLBP,29363,9204,27541,27973,19132,26589,25594,17782,28956,9211,21711,9057,20044,28709,12062,40849
HDX,212,188,189,146,120,200,129,186,208,90,173,92,111,177,120,202
HEATR1,3202,2913,3260,4876,2688,4338,2827,2425,5474,1256,2329,1031,3822,3082,1914,3604
HEATR2,2872,591,1772,1807,984,2133,1555,1460,1754,420,2184,746,1760,1943,987,3191
HEATR3,729,392,527,377,504,328,642,482,508,382,649,172,646,587,515,841
HEATR4,52,39,50,5,11,23,18,43,22,41,45,26,18,45,26,22
HEATR5A,6558,2056,8883,5133,2241,10607,4276,6105,10257,2178,6168,1873,4083,5740,3329,4930
HEATR5B,1931,1191,2097,1757,1093,2039,1469,1900,1801,908,1806,805,1595,1449,1000,2025
HEATR6,622,377,768,688,473,673,570,720,691,281,541,254,601,589,293,1025
HEBP1,884,395,2225,404,545,2808,905,1884,686,353,928,331,602,1735,697,1128
HEBP2,739,164,1187,344,332,591,478,391,660,410,533,125,465,672,423,562
